Sample,Location,Transect,Date,Species,Individual_id,Batch_count,Batch_weight,Estimate,Biomass,Length,Weight,Number Individuals
10874,HAMH,HH42B,2023-05-10,F0063,3,,,N,15550,403,920,19
10874,HAMH,HH42B,2023-05-10,F0063,4,,,N,15550,422,950,19
10874,HAMH,HH42B,2023-05-10,F0063,5,,,N,15550,358,560,19
10874,HAMH,HH42B,2023-05-10,F0063,6,,,N,15550,382,790,19
10874,HAMH,HH42B,2023-05-10,F0063,7,,,N,15550,380,850,19
10874,HAMH,HH42B,2023-05-10,F0063,8,,,N,15550,395,760,19
10874,HAMH,HH42B,2023-05-10,F0063,9,,,N,15550,374,870,19
10874,HAMH,HH42B,2023-05-10,F0063,10,,,N,15550,382,880,19
10874,HAMH,HH42B,2023-05-10,F0063,11,,,N,15550,384,830,19
10874,HAMH,HH42B,2023-05-10,F0063,12,,,N,15550,393,960,19
10874,HAMH,HH42B,2023-05-10,F0063,13,,,N,15550,407,890,19
10874,HAMH,HH42B,2023-05-10,F0063,14,,,N,15550,386,840,19
10874,HAMH,HH42B,2023-05-10,F0063,15,,,N,15550,398,840,19
10874,HAMH,HH42B,2023-05-10,F0063,16,,,N,15550,379,770,19
10874,HAMH,HH42B,2023-05-10,F0063,17,,,N,15550,387,840,19
10874,HAMH,HH42B,2023-05-10,F0063,18,,,N,15550,362,670,19
10874,HAMH,HH42B,2023-05-10,F0063,19,,,N,15550,378,670,19
10874,HAMH,HH42B,2023-05-10,F0196,1,,,N,1,52,1,1
10874,HAMH,HH42B,2023-05-10,F0233,1,,,N,23,125,23,1
10874,HAMH,HH42B,2023-05-10,F0311,1,,,N,234,237,123,4
10874,HAMH,HH42B,2023-05-10,F0311,2,,,N,234,135,36,4
10874,HAMH,HH42B,2023-05-10,F0311,3,,,N,234,153,51,4
10874,HAMH,HH42B,2023-05-10,F0311,4,,,N,234,123,24,4
10874,HAMH,HH42B,2023-05-10,F0314,1,,,N,39,114,15,2
10874,HAMH,HH42B,2023-05-10,F0314,2,,,N,39,103,24,2
10874,HAMH,HH42B,2023-05-10,F0331,1,,,N,39,176,39,1
10875,HAMH,HH53,2023-05-11,F0063,1,,,N,6140,375,850,7
10875,HAMH,HH53,2023-05-11,F0063,2,,,N,6140,391,820,7
10875,HAMH,HH53,2023-05-11,F0063,3,,,N,6140,377,870,7
10875,HAMH,HH53,2023-05-11,F0063,4,,,N,6140,392,860,7
10875,HAMH,HH53,2023-05-11,F0063,5,,,N,6140,374,780,7
10875,HAMH,HH53,2023-05-11,F0063,6,,,N,6140,379,1030,7
10875,HAMH,HH53,2023-05-11,F0063,7,,,N,6140,394,930,7
10875,HAMH,HH53,2023-05-11,F0233,1,,,N,62,167,50,3
10875,HAMH,HH53,2023-05-11,F0233,2,,,N,62,88,4,3
10875,HAMH,HH53,2023-05-11,F0233,3,,,N,62,102,8,3
10875,HAMH,HH53,2023-05-11,F0301,1,,,N,281,147,37,5
10875,HAMH,HH53,2023-05-11,F0301,2,,,N,281,138,49,5
10875,HAMH,HH53,2023-05-11,F0301,3,,,N,281,171,72,5
10875,HAMH,HH53,2023-05-11,F0301,4,,,N,281,162,65,5
10875,HAMH,HH53,2023-05-11,F0301,5,,,N,281,145,58,5
10875,HAMH,HH53,2023-05-11,F0311,1,,,N,26,95,26,1
10875,HAMH,HH53,2023-05-11,F0312,1,,,N,26,81,6,2
10875,HAMH,HH53,2023-05-11,F0312,2,,,N,26,109,20,2
10875,HAMH,HH53,2023-05-11,F0314,1,,,N,45,192,43,2
10875,HAMH,HH53,2023-05-11,F0314,2,,,N,45,55,2,2
10885,HAMH,HH8,2023-05-08,F0075,1,,,N,8,90,8,1
10885,HAMH,HH8,2023-05-08,F0078,1,,,N,152,455,152,1
10885,HAMH,HH8,2023-05-08,F0201,1,,,N,5,67,5,1
10885,HAMH,HH8,2023-05-08,F0334,1,,,N,13750,684,4110,4
10885,HAMH,HH8,2023-05-08,F0334,2,,,N,13750,658,3190,4
10885,HAMH,HH8,2023-05-08,F0334,3,,,N,13750,610,2870,4
10885,HAMH,HH8,2023-05-08,F0334,4,,,N,13750,679,3580,4
10886,HAMH,HH6,2023-05-08,F0163,1,,,N,2354,324,455,3
10886,HAMH,HH6,2023-05-08,F0163,2,,,N,2354,388,859,3
10886,HAMH,HH6,2023-05-08,F0163,3,,,N,2354,432,1040,3
10886,HAMH,HH6,2023-05-08,F0186,1,,,N,5980,680,5980,1
10886,HAMH,HH6,2023-05-08,F0301,1,,,N,155,134,89,2
10886,HAMH,HH6,2023-05-08,F0301,2,,,N,155,153,66,2
10886,HAMH,HH6,2023-05-08,F0334,1,,,N,3590,685,3590,1
10887,HAMH,HH2,2023-05-08,F0196,1,,,N,61,134,55,2
10887,HAMH,HH2,2023-05-08,F0196,2,,,N,61,88,6,2
10887,HAMH,HH2,2023-05-08,F0334,1,,,N,2500,601,2500,1
10888,HAMH,HH4,2023-05-08,F0163,1,,,N,817,411,817,1
10890,HAMH,HH12,2023-05-09,F0163,1,,,N,2230,456,1180,2
10890,HAMH,HH12,2023-05-09,F0163,2,,,N,2230,439,1050,2
10891,HAMH,HH9,2023-05-08,F0121,1,,,N,3,110,3,1
10891,HAMH,HH9,2023-05-08,F0163,1,,,N,3770,591,2050,2
10891,HAMH,HH9,2023-05-08,F0163,2,,,N,3770,510,1720,2
10894,HAMH,HH41B,2023-05-10,F0041,1,,,N,710,637,710,1
10894,HAMH,HH41B,2023-05-10,F0063,1,,,N,980,391,980,1
10894,HAMH,HH41B,2023-05-10,F0163,1,,,N,1530,475,1530,1
10894,HAMH,HH41B,2023-05-10,F0186,1,,,N,7540,635,7540,1
10894,HAMH,HH41B,2023-05-10,F0196,1,,,N,8,97,7,2
10894,HAMH,HH41B,2023-05-10,F0196,2,,,N,8,53,1,2
10894,HAMH,HH41B,2023-05-10,F0201,1,,,N,16,74,5,3
10894,HAMH,HH41B,2023-05-10,F0201,2,,,N,16,87,5,3
10894,HAMH,HH41B,2023-05-10,F0201,3,,,N,16,74,6,3
10894,HAMH,HH41B,2023-05-10,F0220,1,,,N,18,78,6,4
10894,HAMH,HH41B,2023-05-10,F0220,2,,,N,18,67,4,4
10894,HAMH,HH41B,2023-05-10,F0220,3,,,N,18,66,4,4
10894,HAMH,HH41B,2023-05-10,F0220,4,,,N,18,65,4,4
10894,HAMH,HH41B,2023-05-10,F0301,1,,,N,49,140,49,1
10894,HAMH,HH41B,2023-05-10,F0317,1,,,N,280,277,280,1
10895,HAMH,HH32,2023-05-10,F0063,1,,,N,18030,431,1450,15
10895,HAMH,HH32,2023-05-10,F0063,2,,,N,18030,435,1790,15
10895,HAMH,HH32,2023-05-10,F0063,3,,,N,18030,423,1350,15
10895,HAMH,HH32,2023-05-10,F0063,4,,,N,18030,404,1050,15
10895,HAMH,HH32,2023-05-10,F0063,5,,,N,18030,391,710,15
10895,HAMH,HH32,2023-05-10,F0063,6,,,N,18030,402,990,15
10895,HAMH,HH32,2023-05-10,F0063,7,,,N,18030,417,1040,15
10895,HAMH,HH32,2023-05-10,F0063,8,,,N,18030,423,1310,15
10895,HAMH,HH32,2023-05-10,F0063,9,,,N,18030,413,1090,15
10895,HAMH,HH32,2023-05-10,F0063,10,,,N,18030,390,1020,15
10895,HAMH,HH32,2023-05-10,F0063,11,,,N,18030,422,1170,15
10895,HAMH,HH32,2023-05-10,F0063,12,,,N,18030,382,1260,15
10895,HAMH,HH32,2023-05-10,F0063,13,,,N,18030,407,1180,15
10895,HAMH,HH32,2023-05-10,F0063,14,,,N,18030,434,1530,15
10895,HAMH,HH32,2023-05-10,F0063,15,,,N,18030,351,1090,15
10895,HAMH,HH32,2023-05-10,F0163,1,,,N,143,226,143,1
10895,HAMH,HH32,2023-05-10,F0233,1,,,N,620,347,620,1
10897,HAMH,HH53,2022-08-02,F0063,1,,,N,5190,390,910,6
10897,HAMH,HH53,2022-08-02,F0063,2,,,N,5190,394,850,6
10897,HAMH,HH53,2022-08-02,F0063,3,,,N,5190,371,830,6
10897,HAMH,HH53,2022-08-02,F0063,4,,,N,5190,384,1040,6
10897,HAMH,HH53,2022-08-02,F0063,5,,,N,5190,372,920,6
10897,HAMH,HH53,2022-08-02,F0063,6,,,N,5190,344,640,6
10897,HAMH,HH53,2022-08-02,F0301,1,,,N,52,110,22,2
10897,HAMH,HH53,2022-08-02,F0301,2,,,N,52,129,30,2
10897,HAMH,HH53,2022-08-02,F0311,1,,,N,254,176,129,2
10897,HAMH,HH53,2022-08-02,F0311,2,,,N,254,173,125,2
10897,HAMH,HH53,2022-08-02,F0312,1,,,N,13,75,13,1
10897,HAMH,HH53,2022-08-02,F0317,1,,,N,99,184,99,1
10897,HAMH,HH53,2022-08-02,F0334,1,,,N,990,407,990,1
10897,HAMH,HH53,2022-08-02,F0342,1,,,N,26,98,12,4
10897,HAMH,HH53,2022-08-02,F0342,2,,,N,26,70,2,4
10897,HAMH,HH53,2022-08-02,F0342,3,,,N,26,63,3,4
10897,HAMH,HH53,2022-08-02,F0342,4,,,N,26,99,9,4
10898,HAMH,HH52,2022-08-02,F0063,1,,,N,701,365,701,1
10899,HAMH,HH2,2023-07-17,F0063,1,,,N,95,146,95,1
10899,HAMH,HH2,2023-07-17,F0186,1,,,N,348,217,348,1
10899,HAMH,HH2,2023-07-17,F0196,1,,,N,3,78,3,1
10899,HAMH,HH2,2023-07-17,F0301,1,,,N,33,135,33,1
10900,HAMH,HH4,2023-07-17,F0063,1,,,N,116,165,116,1
10901,HAMH,HH6,2023-07-17,F0063,1,,,N,2124,375,729,3
10901,HAMH,HH6,2023-07-17,F0063,2,,,N,2124,368,670,3
10901,HAMH,HH6,2023-07-17,F0063,3,,,N,2124,363,725,3
10901,HAMH,HH6,2023-07-17,F0186,1,,,N,914,299,914,1
10901,HAMH,HH6,2023-07-17,F0196,1,,,N,9,92,5,2
10901,HAMH,HH6,2023-07-17,F0196,2,,,N,9,73,4,2
10901,HAMH,HH6,2023-07-17,F0301,1,,,N,87,125,23,4
10901,HAMH,HH6,2023-07-17,F0301,2,,,N,87,107,24,4
10901,HAMH,HH6,2023-07-17,F0301,3,,,N,87,126,21,4
10901,HAMH,HH6,2023-07-17,F0301,4,,,N,87,131,19,4
10901,HAMH,HH6,2023-07-17,F0342,1,,,N,9,89,9,1
10901,HAMH,HH6,2023-07-17,F0371,1,,,N,520,234,298,2
10901,HAMH,HH6,2023-07-17,F0371,2,,,N,520,204,222,2
10902,HAMH,HH8,2023-07-17,F0063,1,,,N,1680,368,840,2
10902,HAMH,HH8,2023-07-17,F0063,2,,,N,1680,390,840,2
10902,HAMH,HH8,2023-07-17,F0168,1,,,N,2730,534,2730,1
10902,HAMH,HH8,2023-07-17,F0186,1,,,N,13140,689,6110,2
10902,HAMH,HH8,2023-07-17,F0186,2,,,N,13140,667,7030,2
10902,HAMH,HH8,2023-07-17,F0201,1,,,W,2.4,59,2.4,1
10902,HAMH,HH8,2023-07-17,F0371,1,,,N,2690,554,2690,1
10903,HAMH,HH9,2023-07-17,F0186,1,,,N,5950,676,5950,1
10903,HAMH,HH9,2023-07-17,F0220,1,,,N,64,145,64,1
10904,HAMH,HH10,2023-07-17,F0063,1,,,N,2230,406,1200,2
10904,HAMH,HH10,2023-07-17,F0063,2,,,N,2230,408,1030,2
10904,HAMH,HH10,2023-07-17,F0186,1,,,N,10780,756,10780,1
10904,HAMH,HH10,2023-07-17,F0233,1,,,N,547,239,214,2
10904,HAMH,HH10,2023-07-17,F0233,2,,,N,547,298,333,2
10904,HAMH,HH10,2023-07-17,F0311,1,,,N,483,156,76,5
10904,HAMH,HH10,2023-07-17,F0311,2,,,N,483,187,134,5
10904,HAMH,HH10,2023-07-17,F0311,3,,,N,483,196,152,5
10904,HAMH,HH10,2023-07-17,F0311,4,,,N,483,142,67,5
10904,HAMH,HH10,2023-07-17,F0311,5,,,N,483,144,54,5
10904,HAMH,HH10,2023-07-17,F0342,1,,,N,1,61,1,1
10905,HAMH,HH11,2023-07-17,F0063,1,,,N,200,145,200,1
10905,HAMH,HH11,2023-07-17,F0181,1,,,N,1110,324,1110,1
10905,HAMH,HH11,2023-07-17,F0233,1,,,N,148,215,148,1
10905,HAMH,HH11,2023-07-17,F0301,1,,,W,12.1,89,12.1,1
10905,HAMH,HH11,2023-07-17,F0311,1,,,N,65,142,65,1
10905,HAMH,HH11,2023-07-17,F0371,1,,,N,3110,596,3110,1
10906,HAMH,HH12,2023-07-17,F0063,1,,,N,241,178,132,2
10906,HAMH,HH12,2023-07-17,F0063,2,,,N,241,151,109,2
10906,HAMH,HH12,2023-07-17,F0186,1,,,N,836,277,836,1
10906,HAMH,HH12,2023-07-17,F0233,1,,,N,159,136,77,2
10906,HAMH,HH12,2023-07-17,F0233,2,,,N,159,134,82,2
10906,HAMH,HH12,2023-07-17,F0301,1,,,N,145,72,6,8
10906,HAMH,HH12,2023-07-17,F0301,2,,,N,145,157,72,8
10906,HAMH,HH12,2023-07-17,F0301,3,,,N,145,97,9,8
10906,HAMH,HH12,2023-07-17,F0301,4,,,N,145,150,33,8
10906,HAMH,HH12,2023-07-17,F0301,5,,,N,145,96,11,8
10906,HAMH,HH12,2023-07-17,F0301,6,,,N,145,83,6,8
10906,HAMH,HH12,2023-07-17,F0301,7,,,N,145,77,3,8
10906,HAMH,HH12,2023-07-17,F0301,8,,,N,145,74,5,8
10906,HAMH,HH12,2023-07-17,F0311,1,,,N,28,79,10,2
10906,HAMH,HH12,2023-07-17,F0311,2,,,N,28,137,18,2
10907,HAMH,HH14,2023-07-18,F0063,1,,,N,1187,337,654,2
10907,HAMH,HH14,2023-07-18,F0063,2,,,N,1187,342,533,2
10907,HAMH,HH14,2023-07-18,F0186,1,,,N,6590,710,6590,1
10907,HAMH,HH14,2023-07-18,F0201,1,,,N,5,84,5,1
10907,HAMH,HH14,2023-07-18,F0334,1,,,N,5310,594,2550,3
10907,HAMH,HH14,2023-07-18,F0334,2,,,N,5310,474,1340,3
10907,HAMH,HH14,2023-07-18,F0334,3,,,N,5310,465,1420,3
10908,HAMH,HH16,2023-07-18,F0061,1,,,N,90,137,31,2
10908,HAMH,HH16,2023-07-18,F0061,2,,,N,90,165,59,2
10908,HAMH,HH16,2023-07-18,F0063,1,,,N,880,354,880,1
10908,HAMH,HH16,2023-07-18,F0196,1,,,N,4,70,4,1
10908,HAMH,HH16,2023-07-18,F0233,1,,,N,1140,319,610,2
10908,HAMH,HH16,2023-07-18,F0233,2,,,N,1140,332,530,2
10909,HAMH,HH18,2023-07-18,F0061,1,,,N,246,154,40,7
10909,HAMH,HH18,2023-07-18,F0061,2,,,N,246,134,30,7
10909,HAMH,HH18,2023-07-18,F0061,3,,,N,246,143,35,7
10909,HAMH,HH18,2023-07-18,F0061,4,,,N,246,162,49,7
10909,HAMH,HH18,2023-07-18,F0061,5,,,N,246,134,27,7
10909,HAMH,HH18,2023-07-18,F0061,6,,,N,246,137,35,7
10909,HAMH,HH18,2023-07-18,F0061,7,,,N,246,129,30,7
10909,HAMH,HH18,2023-07-18,F0063,1,,,N,2420,364,780,3
10909,HAMH,HH18,2023-07-18,F0063,2,,,N,2420,305,810,3
10909,HAMH,HH18,2023-07-18,F0063,3,,,N,2420,377,830,3
10909,HAMH,HH18,2023-07-18,F0233,1,,,N,820,365,820,1
10909,HAMH,HH18,2023-07-18,F0301,1,,,N,4,42,4,1
10910,HAMH,HH17,2023-07-18,F0233,1,,,N,410,285,410,1
10911,HAMH,HH19,2023-07-18,F0233,1,,,N,337,302,337,1
10911,HAMH,HH19,2023-07-18,F0301,1,,,N,232,162,72,6
10911,HAMH,HH19,2023-07-18,F0301,2,,,N,232,154,61,6
10911,HAMH,HH19,2023-07-18,F0301,3,,,N,232,106,20,6
10911,HAMH,HH19,2023-07-18,F0301,4,,,N,232,108,23,6
10911,HAMH,HH19,2023-07-18,F0301,5,,,N,232,127,36,6
10911,HAMH,HH19,2023-07-18,F0301,6,,,N,232,109,20,6
10911,HAMH,HH19,2023-07-18,F0317,1,,,N,8,85,8,1
10911,HAMH,HH19,2023-07-18,F0331,1,,,N,43,149,43,1
10911,HAMH,HH19,2023-07-18,F0342,1,,,N,3,63,2,2
10911,HAMH,HH19,2023-07-18,F0342,2,,,N,3,56,1,2
10912,HAMH,HH22,2023-07-18,F0201,1,,,N,1,44,1,1
10912,HAMH,HH22,2023-07-18,F0233,1,,,N,972,279,252,2
10912,HAMH,HH22,2023-07-18,F0233,2,,,N,972,339,720,2
10912,HAMH,HH22,2023-07-18,F0301,1,,,N,468,145,45,3
10912,HAMH,HH22,2023-07-18,F0301,2,,,N,468,163,44,3
10912,HAMH,HH22,2023-07-18,F0301,3,,,N,468,219,379,3
10912,HAMH,HH22,2023-07-18,F0334,1,,,N,2060,538,2060,1
10912,HAMH,HH22,2023-07-18,F0371,1,,,N,2970,578,2970,1
10913,HAMH,HH24,2023-07-18,F0061,1,,,W,129.5,150,36.5,4
10913,HAMH,HH24,2023-07-18,F0061,2,,,B,129.5,138,35,4
10913,HAMH,HH24,2023-07-18,F0061,3,,,B,129.5,134,29,4
10913,HAMH,HH24,2023-07-18,F0061,4,,,B,129.5,137,29,4
10913,HAMH,HH24,2023-07-18,F0196,1,,,N,4,72,4,1
10913,HAMH,HH24,2023-07-18,F0233,1,,,N,1524,305,550,4
10913,HAMH,HH24,2023-07-18,F0233,2,,,N,1524,289,420,4
10913,HAMH,HH24,2023-07-18,F0233,3,,,N,1524,195,114,4
10913,HAMH,HH24,2023-07-18,F0233,4,,,N,1524,281,440,4
10913,HAMH,HH24,2023-07-18,F0301,1,,,N,18,106,18,1
10913,HAMH,HH24,2023-07-18,F0331,1,,,N,81,139,38,2
10913,HAMH,HH24,2023-07-18,F0331,2,,,N,81,149,43,2
10913,HAMH,HH24,2023-07-18,F0334,1,,,N,6240,687,3600,2
10913,HAMH,HH24,2023-07-18,F0334,2,,,N,6240,526,2640,2
10914,HAMH,HH32,2023-07-18,F0041,1,,,N,580,658,580,1
10914,HAMH,HH32,2023-07-18,F0233,1,,,N,21,126,21,1
10914,HAMH,HH32,2023-07-18,F0301,1,,,N,105,106,24,5
10914,HAMH,HH32,2023-07-18,F0301,2,,,N,105,53,3,5
10914,HAMH,HH32,2023-07-18,F0301,3,,,N,105,114,19,5
10914,HAMH,HH32,2023-07-18,F0301,4,,,N,105,149,55,5
10914,HAMH,HH32,2023-07-18,F0301,5,,,N,105,64,4,5
10915,HAMH,HH30,2023-07-18,F0063,1,,,N,821,,820,2
10915,HAMH,HH30,2023-07-18,F0063,2,,,N,821,39,1,2
10915,HAMH,HH30,2023-07-18,F0233,1,,,N,25,124,25,1
10915,HAMH,HH30,2023-07-18,F0301,1,,,N,53,103,13,3
10915,HAMH,HH30,2023-07-18,F0301,2,,,N,53,111,23,3
10915,HAMH,HH30,2023-07-18,F0301,3,,,N,53,112,17,3
10915,HAMH,HH30,2023-07-18,F0361,1,,,W,0.8,45,0.8,1
10916,HAMH,HH28,2023-07-18,F0301,1,,,N,11,103,11,1
10916,HAMH,HH28,2023-07-18,F0331,1,,,N,68,134,56,2
10916,HAMH,HH28,2023-07-18,F0331,2,,,N,68,116,12,2
10917,HAMH,HH26,2023-07-18,F0061,1,,,N,64,138,30,2
10917,HAMH,HH26,2023-07-18,F0061,2,,,N,64,132,34,2
10917,HAMH,HH26,2023-07-18,F0063,1,,,N,1270,434,1270,1
10917,HAMH,HH26,2023-07-18,F0181,1,,,N,7264,322,1040,7
10917,HAMH,HH26,2023-07-18,F0181,2,,,N,7264,329,1090,7
10917,HAMH,HH26,2023-07-18,F0181,3,,,N,7264,313,944,7
10917,HAMH,HH26,2023-07-18,F0181,4,,,N,7264,208,980,7
10917,HAMH,HH26,2023-07-18,F0181,5,,,N,7264,339,1155,7
10917,HAMH,HH26,2023-07-18,F0181,6,,,N,7264,338,1100,7
10917,HAMH,HH26,2023-07-18,F0181,7,,,N,7264,319,955,7
10917,HAMH,HH26,2023-07-18,F0233,1,,,N,405,213,139,2
10917,HAMH,HH26,2023-07-18,F0233,2,,,N,405,251,266,2
10917,HAMH,HH26,2023-07-18,F0251,1,,,N,2830,953,2830,1
10917,HAMH,HH26,2023-07-18,F0301,1,,,B,934.8,167,80,6
10917,HAMH,HH26,2023-07-18,F0301,2,,,W,934.8,118,28.8,6
10917,HAMH,HH26,2023-07-18,F0301,3,,,B,934.8,108,21,6
10917,HAMH,HH26,2023-07-18,F0301,4,,,B,934.8,194,132,6
10917,HAMH,HH26,2023-07-18,F0301,5,,,B,934.8,291,510,6
10917,HAMH,HH26,2023-07-18,F0301,6,,,B,934.8,209,163,6
10917,HAMH,HH26,2023-07-18,F0331,1,,,N,43,179,43,1
10918,HAMH,HH45,2023-07-18,F0061,1,,,N,54,122,22,2
10918,HAMH,HH45,2023-07-18,F0061,2,,,N,54,141,32,2
10918,HAMH,HH45,2023-07-18,F0063,1,,,N,8609,378,630,12
10918,HAMH,HH45,2023-07-18,F0063,2,,,N,8609,395,860,12
10918,HAMH,HH45,2023-07-18,F0063,3,,,N,8609,388,539,12
10918,HAMH,HH45,2023-07-18,F0063,4,,,N,8609,370,740,12
10918,HAMH,HH45,2023-07-18,F0063,5,,,N,8609,375,680,12
10918,HAMH,HH45,2023-07-18,F0063,6,,,N,8609,370,700,12
10918,HAMH,HH45,2023-07-18,F0063,7,,,N,8609,357,710,12
10918,HAMH,HH45,2023-07-18,F0063,8,,,N,8609,393,830,12
10918,HAMH,HH45,2023-07-18,F0063,9,,,N,8609,391,810,12
10918,HAMH,HH45,2023-07-18,F0063,10,,,N,8609,361,650,12
10918,HAMH,HH45,2023-07-18,F0063,11,,,N,8609,382,740,12
10918,HAMH,HH45,2023-07-18,F0063,12,,,N,8609,367,720,12
10918,HAMH,HH45,2023-07-18,F0311,1,,,N,263,126,90,2
10918,HAMH,HH45,2023-07-18,F0311,2,,,N,263,206,173,2
10918,HAMH,HH45,2023-07-18,F0317,1,,,N,1561,389,1300,2
10918,HAMH,HH45,2023-07-18,F0317,2,,,N,1561,232,261,2
10919,HAMH,HH43B,2023-07-19,F0061,1,,,N,169,174,65,3
10919,HAMH,HH43B,2023-07-19,F0061,2,,,N,169,168,68,3
10919,HAMH,HH43B,2023-07-19,F0061,3,,,N,169,143,36,3
10919,HAMH,HH43B,2023-07-19,F0063,1,,,N,14200,390,710,20
10919,HAMH,HH43B,2023-07-19,F0063,2,,,N,14200,380,890,20
10919,HAMH,HH43B,2023-07-19,F0063,3,,,N,14200,380,760,20
10919,HAMH,HH43B,2023-07-19,F0063,4,,,N,14200,381,620,20
10919,HAMH,HH43B,2023-07-19,F0063,5,,,N,14200,392,700,20
10919,HAMH,HH43B,2023-07-19,F0063,6,,,N,14200,392,810,20
10919,HAMH,HH43B,2023-07-19,F0063,7,,,N,14200,370,610,20
10919,HAMH,HH43B,2023-07-19,F0063,8,,,N,14200,380,670,20
10919,HAMH,HH43B,2023-07-19,F0063,9,,,N,14200,352,540,20
10919,HAMH,HH43B,2023-07-19,F0063,10,,,N,14200,380,690,20
10919,HAMH,HH43B,2023-07-19,F0063,11,,,N,14200,385,720,20
10919,HAMH,HH43B,2023-07-19,F0063,12,,,N,14200,375,680,20
10919,HAMH,HH43B,2023-07-19,F0063,13,,,N,14200,384,760,20
10919,HAMH,HH43B,2023-07-19,F0063,14,,,N,14200,395,820,20
10919,HAMH,HH43B,2023-07-19,F0063,15,,,N,14200,412,740,20
10919,HAMH,HH43B,2023-07-19,F0063,16,,,N,14200,389,680,20
10919,HAMH,HH43B,2023-07-19,F0063,17,,,N,14200,385,840,20
10919,HAMH,HH43B,2023-07-19,F0063,18,,,N,14200,375,610,20
10919,HAMH,HH43B,2023-07-19,F0063,19,,,N,14200,356,600,20
10919,HAMH,HH43B,2023-07-19,F0063,20,,,N,14200,369,750,20
10919,HAMH,HH43B,2023-07-19,F0311,1,,,N,30,114,30,1
10919,HAMH,HH43B,2023-07-19,F0334,1,,,N,1720,516,1720,1
10920,HAMH,HH44,2023-07-19,F0051,1,,,N,4520,730,4520,1
10920,HAMH,HH44,2023-07-19,F0061,1,,,N,43,145,43,1
10920,HAMH,HH44,2023-07-19,F0063,1,,,N,1650,369,920,2
10920,HAMH,HH44,2023-07-19,F0063,2,,,N,1650,281,730,2
10920,HAMH,HH44,2023-07-19,F0163,1,,,N,84,129,84,1
10920,HAMH,HH44,2023-07-19,F0181,1,,,N,1010,299,1010,1
10920,HAMH,HH44,2023-07-19,F0196,1,,,N,4,72,4,1
10920,HAMH,HH44,2023-07-19,F0201,1,,,N,12,95,12,1
10920,HAMH,HH44,2023-07-19,F0233,1,,,N,102,199,102,1
10920,HAMH,HH44,2023-07-19,F0301,1,,,N,316,123,29,7
10920,HAMH,HH44,2023-07-19,F0301,2,,,N,316,162,75,7
10920,HAMH,HH44,2023-07-19,F0301,3,,,N,316,118,37,7
10920,HAMH,HH44,2023-07-19,F0301,4,,,N,316,127,32,7
10920,HAMH,HH44,2023-07-19,F0301,5,,,N,316,140,48,7
10920,HAMH,HH44,2023-07-19,F0301,6,,,N,316,172,78,7
10920,HAMH,HH44,2023-07-19,F0301,7,,,N,316,140,17,7
10920,HAMH,HH44,2023-07-19,F0313,1,,,N,41,114,41,1
10920,HAMH,HH44,2023-07-19,F0314,1,,,N,393,140,68,10
10920,HAMH,HH44,2023-07-19,F0314,2,,,N,393,123,49,10
10920,HAMH,HH44,2023-07-19,F0314,3,,,N,393,109,30,10
10920,HAMH,HH44,2023-07-19,F0314,4,,,N,393,119,39,10
10920,HAMH,HH44,2023-07-19,F0314,5,,,N,393,115,36,10
10920,HAMH,HH44,2023-07-19,F0314,6,,,N,393,128,54,10
10920,HAMH,HH44,2023-07-19,F0314,7,,,N,393,115,34,10
10920,HAMH,HH44,2023-07-19,F0314,8,,,N,393,70,7,10
10920,HAMH,HH44,2023-07-19,F0314,9,,,N,393,115,35,10
10920,HAMH,HH44,2023-07-19,F0314,10,,,N,393,117,41,10
10920,HAMH,HH44,2023-07-19,F0317,1,,,N,919,55,4,3
10920,HAMH,HH44,2023-07-19,F0317,2,,,N,919,67,5,3
10920,HAMH,HH44,2023-07-19,F0317,3,,,N,919,362,910,3
10920,HAMH,HH44,2023-07-19,F0331,1,,,N,79,125,28,3
10920,HAMH,HH44,2023-07-19,F0331,2,,,N,79,141,43,3
10920,HAMH,HH44,2023-07-19,F0331,3,,,N,79,74,8,3
10920,HAMH,HH44,2023-07-19,F0342,1,,,N,19,57,3,3
10920,HAMH,HH44,2023-07-19,F0342,2,,,N,19,109,12,3
10920,HAMH,HH44,2023-07-19,F0342,3,,,N,19,73,4,3
10921,HAMH,HH42B,2023-07-19,F0061,1,,,N,197,132,28,6
10921,HAMH,HH42B,2023-07-19,F0061,2,,,N,197,143,28,6
10921,HAMH,HH42B,2023-07-19,F0061,3,,,N,197,138,29,6
10921,HAMH,HH42B,2023-07-19,F0061,4,,,N,197,135,34,6
10921,HAMH,HH42B,2023-07-19,F0061,5,,,N,197,154,51,6
10921,HAMH,HH42B,2023-07-19,F0061,6,,,N,197,132,27,6
10921,HAMH,HH42B,2023-07-19,F0063,1,,,N,4100,364,560,6
10921,HAMH,HH42B,2023-07-19,F0063,2,,,N,4100,370,620,6
10921,HAMH,HH42B,2023-07-19,F0063,3,,,N,4100,383,750,6
10921,HAMH,HH42B,2023-07-19,F0063,4,,,N,4100,392,810,6
10921,HAMH,HH42B,2023-07-19,F0063,5,,,N,4100,383,670,6
10921,HAMH,HH42B,2023-07-19,F0063,6,,,N,4100,365,690,6
10921,HAMH,HH42B,2023-07-19,F0301,1,,,N,278,125,23,6
10921,HAMH,HH42B,2023-07-19,F0301,2,,,N,278,183,92,6
10921,HAMH,HH42B,2023-07-19,F0301,3,,,N,278,174,89,6
